Round_Won,TeamRatioUltimatesAll20,EnemyRatioUltimatesAll20,TeamRatioREX50,EnemyRatioREX50,NetHealthShards,NetEnergyShards,NetOrbs,First_Orb,Ultimates,Num_R,Num_EX1,Num_EX2,Control_Received,Control,Protection_Received,Protection,Damage_Received,Damage,Ping,ScorePerSecond
1,0,0,0,0,-4.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,65.0,63.0,131.32802,78.20801999999999,287.68002,731.05975,20.0,7.719183805309734
1,1,1,1,0,4.0,-2.0,1.0,1.0,2.0,2.0,0.0,0.0,24.0,34.0,63.0,24.0,166.0,460.26697,15.0,5.889397386363637
0,0,1,1,1,4.0,-3.0,-3.0,0.0,0.0,2.0,0.0,0.0,50.0,24.0,20.0,20.0,251.6917,140.0,25.0,3.7551020408163267
0,1,0,1,0,-2.0,-2.0,1.0,1.0,0.0,3.0,2.0,0.0,56.0,110.0,261.23376,539.4338,578.8,386.61804,95.0,12.333950476190477
0,0,0,1,0,-1.0,3.0,1.0,0.0,0.0,9.0,3.0,11.0,175.0,80.0,333.06992,392.2101,711.28015,924.2217,75.0,10.046271942446044
0,1,1,1,1,0.0,1.0,-2.0,0.0,3.0,3.0,0.0,0.0,17.0,55.0,78.52707,53.279453000000004,295.0,520.3452,55.0,8.381662040000002
0,0,1,0,0,2.0,-4.0,-2.0,0.0,2.0,1.0,0.0,1.0,72.0,117.0,368.0,315.0,642.0,338.6,25.0,13.061016949152544
1,0,0,0,0,-2.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0,116.0,103.0,134.5,178.76283,385.21173,457.225,30.0,11.919158548387097
0,0,1,1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,52.0,103.55,0.0,319.0,422.0,185.0,7.181818181818182
0,1,0,1,0,2.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,28.0,27.0,127.0,68.0,355.0,351.0,30.0,8.415094339622641
0,0,0,0,1,4.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,138.0,90.0,292.06754,218.31753999999998,668.75,534.7666,145.0,9.580501590909092
0,0,1,0,1,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,25.0,66.0,15.0,13.5,227.0,242.0,30.0,7.841463414634147
1,0,1,1,1,0.0,-3.0,-3.0,0.0,1.0,5.0,0.0,0.0,159.0,57.0,285.5,0.0,447.6,663.82513,15.0,10.297501857142857
1,1,1,1,1,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,22.0,22.0,93.0,14.0,205.0,405.0,30.0,4.323529411764706
1,0,1,1,1,-8.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,66.0,98.0,205.0,396.5,357.0,388.8,55.0,16.666037735849056
1,0,1,0,0,4.0,-1.0,0.0,0.0,0.0,2.0,3.0,1.0,15.0,51.0,77.5,42.5,157.0,286.0,55.0,3.872448979591837
1,0,0,1,1,4.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,69.0,292.0,601.0618,343.00003,635.9804,65.0,13.060422
1,1,1,1,1,-3.0,-1.0,2.0,1.0,4.0,6.0,0.0,0.0,32.0,43.0,73.0,25.0,171.0,497.0,110.0,5.0
1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,39.0,54.0,155.4,330.9,296.5,220.0,30.0,6.11010101010101
1,1,0,0,1,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,38.0,103.75,81.67,271.0,378.5,40.0,5.243894736842106
1,0,0,0,0,2.0,8.0,1.0,0.0,1.0,6.0,1.0,6.0,96.0,201.0,345.19998,162.9,527.4999,782.0,40.0,10.610185185185186
1,0,0,1,1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,19.0,53.0,51.0,38.0,74.0,276.0,20.0,4.123595505617978
0,0,1,0,0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,53.0,123.0,233.0,335.0,138.0,25.0,8.653061224489797
0,0,0,0,0,0.0,2.0,-2.0,0.0,1.0,1.0,0.0,0.0,90.0,58.0,142.66199,133.0895,547.2130000000001,365.5,85.0,10.703644230769232
0,0,1,1,0,4.0,-2.0,-2.0,0.0,1.0,4.0,0.0,0.0,54.0,17.0,355.00006,728.19995,670.0,56.799994999999996,35.0,10.024999312499997
0,1,0,1,1,4.0,2.0,-1.0,0.0,0.0,5.0,1.0,0.0,46.0,41.0,69.0,40.0,306.0,441.0,25.0,6.365853658536586
0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,77.0,60.0,47.0,216.08017,464.05655,440.25,30.0,9.425396973684212
1,0,1,0,1,-2.0,-3.0,1.0,1.0,0.0,0.0,1.0,0.0,63.0,59.0,129.0,82.2375,455.9,429.00034000000005,75.0,10.759204528301886
1,0,0,0,1,-2.0,-4.0,2.0,1.0,0.0,4.0,5.0,5.0,92.0,28.0,124.4,41.0,137.0,439.0,90.0,5.906976744186046
1,0,1,1,1,8.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,67.0,19.0,121.5,24.0,267.0,407.0,45.0,6.428571428571429
0,1,0,1,1,3.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,53.0,93.0,119.5,131.5,346.17017000000004,291.0,30.0,9.546296296296296
1,0,0,0,1,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,42.0,57.0,173.0,72.4,386.5,568.4,30.0,7.3452631578947365
1,0,1,0,1,6.0,-3.0,-2.0,0.0,0.0,2.0,0.0,6.0,80.0,24.0,186.5,503.19998,468.0,131.0,45.0,8.775999733333332
1,1,1,1,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,14.0,20.0,0.0,242.0,40.0,40.0,1.9285714285714286
0,1,1,1,1,0.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,53.0,64.0,15.0,68.0,275.0,441.0,30.0,7.346153846153846
1,0,1,0,1,4.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,108.0,59.0,180.2,313.34997999999996,283.0,472.71222,30.0,6.550869767441862
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,53.0,32.0,110.2,75.2,409.8,306.0,5.0,9.39090909090909
1,0,0,0,1,2.0,-1.0,0.0,0.0,0.0,1.0,7.0,5.0,1.0,10.0,66.0,92.4,100.0,278.25,70.0,3.731862745098039
1,0,0,1,1,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,40.0,46.0,182.95253,121.95253000000001,236.98122999999998,367.0,70.0,4.776361875
1,1,0,0,0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,52.0,37.0,242.5,48.0,445.0,306.0,55.0,4.827160493827161
0,0,0,0,0,4.0,0.0,-4.0,0.0,0.0,4.0,10.0,1.0,92.0,165.0,365.0,794.1571700000001,705.0,415.43265,95.0,11.454915166666666
1,0,1,1,1,-2.0,-4.0,1.0,0.0,3.0,7.0,2.0,2.0,161.0,158.0,523.7,663.1,794.80005,860.65625,30.0,18.686180555555556
1,0,0,1,0,-3.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,5.0,32.0,0.0,0.0,46.0,306.0,130.0,3.1296296296296298
1,0,0,0,1,-4.0,-2.0,0.0,0.0,1.0,5.0,0.0,0.0,257.0,122.0,553.5,184.0,717.1,764.1231700000001,10.0,15.737105441176466
1,0,0,0,0,-1.0,3.0,2.0,1.0,0.0,4.0,7.0,0.0,120.0,128.0,323.7625,228.9,622.89996,789.2476,80.0,11.695383673469388
0,1,1,1,0,-2.0,-2.0,-1.0,0.0,1.0,1.0,0.0,0.0,19.0,24.0,14.0,52.0,284.2,187.0,40.0,8.766666666666667
0,1,0,1,1,-3.0,-2.0,-1.0,1.0,0.0,2.0,0.0,0.0,89.0,78.0,80.0,35.0,423.0,376.9,60.0,4.948484848484848
1,0,0,1,1,-2.0,1.0,2.0,1.0,0.0,7.0,7.0,0.0,24.0,37.0,76.5,193.5,164.0,304.0,200.0,4.68859649122807
0,0,0,0,0,5.0,-5.0,2.0,1.0,1.0,2.0,8.0,1.0,78.0,60.0,322.675,500.35,566.875,676.1875,40.0,10.846820175438596
1,0,0,1,1,-1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,18.0,13.0,114.5,0.0,162.0,301.0,20.0,2.8545454545454545
1,1,1,1,1,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,23.0,73.0,210.5,104.40393,231.0,314.0,15.0,4.963676060606061
0,1,0,1,1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,70.0,59.0,112.5,0.0,357.0666,524.0,20.0,7.878378378378378
1,1,1,0,1,4.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,15.0,35.0,118.5,150.60721,260.30005,390.7,80.0,6.1968517204301055
0,0,1,1,0,-4.0,-2.0,0.0,1.0,1.0,4.0,3.0,2.0,50.0,134.0,117.0,219.0,413.0,615.0,35.0,13.26027397260274
1,1,0,1,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,81.0,57.0,262.5,543.75397,575.1,312.31995,35.0,10.742046117647059
1,1,0,1,0,2.0,-6.0,1.0,0.0,2.0,2.0,0.0,0.0,27.0,106.0,172.0,0.0,305.0,1056.0,20.0,14.897435897435898
1,1,0,0,0,2.0,-4.0,1.0,0.0,0.0,0.0,0.0,2.0,37.0,88.0,78.0,22.0,236.0,626.0,5.0,6.814814814814815
1,1,1,0,1,2.0,6.0,-1.0,1.0,1.0,0.0,0.0,0.0,32.0,39.0,19.149994,84.0,233.15,183.0,15.0,6.375
1,0,0,0,0,-4.0,-2.0,2.0,1.0,1.0,3.0,7.0,0.0,21.0,108.0,86.0,263.0,212.0,351.4533,30.0,6.17481452991453
0,0,1,1,1,4.0,-1.0,-2.0,0.0,1.0,2.0,1.0,0.0,65.0,20.0,68.0,73.20336999999999,332.90765,240.0,20.0,4.973184626865672
0,0,1,1,1,0.0,-1.0,-1.0,0.0,1.0,2.0,1.0,1.0,58.0,22.0,152.0,90.0,433.55395999999996,286.0,30.0,9.045454545454545
1,0,0,0,0,-6.0,-6.0,1.0,0.0,1.0,2.0,2.0,3.0,48.0,64.0,164.5,372.81262000000004,181.5,553.49994,25.0,10.105230204081632
1,0,1,0,1,2.0,-1.0,-1.0,1.0,4.0,6.0,6.0,0.0,92.0,243.0,534.0,855.7,765.0,880.0,65.0,21.05
0,1,1,1,1,-4.0,2.0,-1.0,0.0,1.0,4.0,0.0,0.0,45.0,52.0,115.1,111.1,362.0,258.5,30.0,7.396491228070176
1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,33.0,16.0,185.6,117.60000600000001,336.0,242.0,35.0,4.367441930232558
1,1,0,0,1,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,25.0,22.0,125.0,98.0,349.3333,388.0,35.0,4.576576576576577
0,0,0,0,1,4.0,-1.0,-3.0,0.0,0.0,4.0,1.0,4.0,106.0,136.0,320.59997999999996,546.0,616.8,429.59997999999996,45.0,14.070885822784813
1,0,1,0,1,6.0,-2.0,-2.0,0.0,1.0,3.0,1.0,7.0,4.0,30.0,66.75,401.0,117.25,351.0,25.0,8.145833333333334
0,1,1,1,1,-1.0,-2.0,1.0,0.0,4.0,1.0,0.0,0.0,121.0,115.0,444.416,798.2961,674.8290400000001,510.0,40.0,8.951547798742139
0,0,0,1,1,8.0,3.0,-2.0,0.0,0.0,4.0,2.0,0.0,168.0,69.0,161.0,161.67659,502.63802999999996,329.4485,90.0,9.82675596491228
0,1,0,0,0,-8.0,-4.0,0.0,1.0,1.0,2.0,3.0,1.0,35.0,71.0,265.05,270.05,532.74146,529.65,80.0,11.307792207792208
1,1,1,1,0,-13.0,-3.0,3.0,1.0,2.0,3.0,0.0,0.0,111.0,244.0,376.9,314.3,749.9614,970.10004,45.0,16.434409032258063
0,0,0,1,1,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,50.0,62.0,271.3,497.4,577.0,324.4,25.0,12.106849315068493
0,1,0,1,1,-2.0,-2.0,-1.0,0.0,1.0,1.0,0.0,0.0,37.0,8.0,0.0,0.0,212.95,145.0,80.0,6.12
1,0,0,0,0,-2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,71.0,39.0,160.0,178.88,319.4,689.0,100.0,9.751397849462366
0,1,0,0,1,-4.0,0.0,-2.0,0.0,0.0,2.0,2.0,3.0,55.0,121.0,299.0,319.0,542.9798599999999,495.0,15.0,12.635135135135135
0,1,1,1,1,4.0,-2.0,1.0,1.0,2.0,1.0,0.0,0.0,61.0,57.0,46.200005,73.2,273.0,140.0,65.0,4.912727272727272
0,1,0,1,0,-9.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,73.0,109.0,223.0,462.25,493.2,174.33331,20.0,9.810306710526316
1,1,0,1,0,-1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,86.0,64.0,71.76605,127.604004,359.0,455.0,105.0,11.756436436363638
1,1,1,0,1,-3.0,-2.0,1.0,1.0,1.0,2.0,0.0,0.0,57.0,35.0,166.5,79.0,345.0,509.0,25.0,4.614814814814815
0,0,0,1,1,8.0,0.0,2.0,1.0,0.0,7.0,6.0,0.0,52.0,105.0,224.5,119.0,449.0,515.0,20.0,7.316831683168317
0,0,1,1,1,2.0,2.0,-1.0,0.0,1.0,3.0,0.0,1.0,29.0,37.0,67.0,13.0,308.0,180.0,15.0,6.052631578947368
1,0,1,1,0,5.0,-5.0,-3.0,0.0,0.0,3.0,0.0,1.0,62.0,65.0,408.24,533.286,505.74,430.5,5.0,10.829326315789475
0,1,0,1,1,-6.0,-3.0,-5.0,0.0,1.0,6.0,0.0,1.0,54.0,88.0,244.80787999999998,56.0,534.9391,443.03452000000004,35.0,5.59080495238095
0,0,0,0,0,-1.0,-1.0,1.0,1.0,0.0,1.0,7.0,2.0,71.0,21.0,99.0,38.0,322.0,254.0,55.0,6.387755102040816
1,0,0,0,1,4.0,4.0,3.0,1.0,0.0,3.0,2.0,5.0,71.0,86.0,221.84999,497.2001,281.95,392.0,15.0,8.264407627118644
0,0,1,1,1,2.0,-4.0,-2.0,1.0,0.0,4.0,0.0,2.0,45.0,127.0,98.0,104.0,326.08002,498.0,35.0,7.75531914893617
0,0,0,1,0,6.0,3.0,-3.0,0.0,1.0,0.0,1.0,2.0,70.0,11.0,108.0,329.1201,351.8799,217.99997000000002,120.0,9.302001166666663
0,0,1,0,1,-5.0,2.0,-3.0,0.0,0.0,0.0,1.0,2.0,34.0,51.0,24.0,32.0,333.0,242.0,15.0,6.25
1,1,0,0,0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,40.0,15.0,22.75,86.0,442.0,100.0,7.88671875
1,0,1,0,0,-1.0,-2.0,-4.0,0.0,1.0,2.0,0.0,0.0,69.0,116.0,229.84999,0.0,299.2,578.8192,80.0,6.879398019801981
1,0,0,0,1,-2.0,2.0,-1.0,0.0,0.0,2.0,1.0,0.0,11.0,92.0,60.0,243.0,112.0,197.46002,30.0,7.006052894736842
0,1,0,1,1,-5.0,-3.0,-5.0,0.0,0.0,5.0,0.0,0.0,153.0,120.0,454.0,855.4109,726.0,459.44417999999996,70.0,9.760918911564627
1,1,1,1,1,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,13.0,62.0,65.0,15.0,142.5,615.0675,25.0,6.784975490196079
0,1,0,0,0,-3.0,-2.0,-3.0,0.0,0.0,0.0,1.0,0.0,53.0,15.0,24.0,38.0,278.03357,84.0,20.0,3.8055555555555554
1,0,0,0,1,3.0,-6.0,1.0,1.0,2.0,4.0,1.0,3.0,117.0,59.0,347.59997999999996,476.05997,376.2,950.0,80.0,15.968386774193549
1,1,0,1,1,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,32.0,554.0,10.0,6.315217391304348
0,1,1,1,1,2.0,2.0,-3.0,0.0,2.0,0.0,0.0,0.0,36.0,58.0,98.14999399999999,56.0,319.59997999999996,406.0,130.0,7.536231884057971
1,0,1,1,1,-1.0,-4.0,2.0,1.0,0.0,2.0,4.0,1.0,61.0,67.0,190.20001000000002,558.7999,257.0,353.59997999999996,40.0,14.617908656716418
1,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,92.0,130.0,48.0,436.95352,538.0,155.0,9.685714285714285
0,0,0,1,1,2.0,3.0,-1.0,1.0,0.0,3.0,3.0,3.0,69.0,46.0,317.40002000000004,404.48715,649.9176,503.8927,120.0,10.262148924731184
0,1,1,1,1,4.0,-1.0,-1.0,0.0,4.0,1.0,0.0,0.0,72.0,41.0,279.0,158.0,510.4,546.0,30.0,9.197530864197532
1,0,0,0,1,-4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,29.0,77.0,62.0,233.09526,291.0,30.0,5.96875
1,0,1,1,1,-2.0,-1.0,2.0,1.0,0.0,3.0,0.0,1.0,80.0,55.0,138.0,179.0,170.0,338.0,80.0,8.9375
1,0,0,0,0,2.0,2.0,0.0,1.0,0.0,7.0,9.0,2.0,117.0,62.0,352.5,170.9,584.4,653.60004,40.0,9.045918775510204
0,0,0,0,0,-6.0,0.0,-2.0,0.0,2.0,3.0,1.0,5.0,73.0,15.0,20.0,102.18,303.66656,173.5,15.0,6.055833333333333
1,1,0,1,0,-4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,60.0,0.0,51.0,309.1055,268.0,15.0,9.475
1,0,1,0,1,2.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,12.0,4.0,62.0,170.1,86.0,123.0,15.0,2.941584158415842
1,0,0,0,1,2.0,-4.0,1.0,0.0,1.0,0.0,2.0,1.0,66.0,77.0,322.8692,7.2,403.3692,710.0,15.0,8.187628865979383
1,0,0,1,1,3.0,-4.0,0.0,1.0,1.0,0.0,0.0,0.0,83.0,86.0,130.0,0.0,233.0,662.0,10.0,6.233333333333333
1,0,0,1,1,-2.0,0.0,1.0,0.0,0.0,3.0,5.0,2.0,140.0,109.0,417.0,261.75,657.4,687.1504,25.0,12.301167441860464
1,1,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,102.0,12.0,196.0,417.0,110.0,4.256880733944954
1,0,0,0,1,-4.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,53.0,32.0,93.0,28.0,108.0,593.5165400000001,25.0,7.103440652173914
0,0,1,1,1,7.0,-4.0,-1.0,1.0,0.0,4.0,3.0,1.0,229.0,84.0,310.36316,56.163146999999995,601.9684,891.0,5.0,8.522009479338843
0,0,1,1,0,4.0,8.0,-3.0,0.0,0.0,1.0,1.0,0.0,50.0,22.0,102.8,89.8,352.19998,226.0,35.0,5.448387096774193
0,1,1,1,0,-4.0,-3.0,-2.0,0.0,1.0,3.0,1.0,0.0,24.0,63.0,0.0,113.0,231.0,487.0,100.0,9.338028169014084
1,1,1,1,1,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,56.0,9.0,90.0,40.0,185.0,138.0,15.0,1.9081632653061225
0,0,0,0,1,-10.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,77.0,151.0,349.5,340.10004,787.0,884.99994,40.0,11.187804715447156
0,0,0,0,0,-3.0,-6.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,18.0,10.0,0.0,242.0,242.0,95.0,7.878787878787879
1,1,0,0,1,0.0,-1.0,2.0,1.0,1.0,1.0,3.0,1.0,110.0,13.0,100.4,82.4,352.44699999999995,494.70645,15.0,8.430092142857143
1,0,1,0,1,-1.0,-1.0,0.0,0.0,0.0,2.0,4.0,3.0,24.0,87.0,53.0,139.0,173.0,546.0,20.0,9.530864197530864
1,1,1,1,1,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,45.0,15.0,0.0,217.0,398.65732,85.0,4.481387070707071
1,1,0,0,1,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,33.0,24.0,99.0,171.7,126.0,244.0,35.0,4.03394495412844
1,0,0,1,0,4.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,21.0,132.0,26.0,9.0,84.0,573.0,55.0,7.515789473684211
0,1,1,0,0,-7.0,0.0,-4.0,0.0,2.0,2.0,2.0,0.0,109.0,298.0,148.8,54.0,376.0,770.0,25.0,8.373134328358208
0,0,1,1,0,-6.0,-4.0,-2.0,0.0,0.0,5.0,0.0,0.0,28.0,28.0,47.0,0.0,298.57092,198.0,35.0,3.53125
1,0,0,0,0,-6.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,27.0,26.0,148.5,0.0,227.98705,466.0,50.0,5.466666666666667
1,1,0,1,0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,32.0,32.0,137.0,305.05,218.0,289.84997999999996,5.0,5.499122631578947
1,0,0,0,1,-4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,82.0,67.0,247.0,97.0,343.0,363.8,30.0,5.441237113402061
1,0,1,0,1,8.0,-2.0,3.0,1.0,0.0,2.0,0.0,1.0,70.0,44.0,107.49998000000001,207.74997,436.99997,117.0,20.0,8.194443777777778
0,0,1,1,1,2.0,-1.0,2.0,1.0,0.0,4.0,0.0,0.0,21.0,43.0,95.65314000000001,252.65313999999998,357.0,250.48169,70.0,9.256522542372881
1,0,0,0,1,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,20.0,114.0,54.0,51.0,273.0,495.0,15.0,6.0
1,0,0,1,1,0.0,-5.0,4.0,1.0,1.0,3.0,3.0,1.0,139.0,57.0,321.25,76.6,513.8,764.0,20.0,9.066666666666666
1,0,0,1,0,-2.0,-2.0,-3.0,0.0,1.0,4.0,1.0,0.0,63.0,80.0,275.0,500.39995999999996,504.20004000000006,596.80005,30.0,12.658064623655914
1,1,0,1,1,0.0,-5.0,2.0,0.0,7.0,1.0,0.0,0.0,92.0,124.0,209.4227,565.6648,294.37408,705.6,20.0,12.132737391304348
1,0,0,0,1,4.0,-2.0,-3.0,0.0,1.0,2.0,2.0,0.0,66.0,58.0,247.3,77.91350600000001,400.96674,437.95795,20.0,6.672923906976743
0,1,0,1,1,-4.0,-6.0,1.0,1.0,3.0,3.0,0.0,0.0,32.0,36.0,44.0,6.0,285.0,468.0,115.0,7.083333333333333
1,1,0,0,0,3.0,1.0,-4.0,0.0,2.0,1.0,0.0,0.0,103.0,75.0,325.0,172.0,562.8024,612.0,20.0,10.105882352941176
0,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,45.0,0.0
0,1,0,1,1,-2.0,-4.0,0.0,1.0,3.0,1.0,0.0,0.0,153.0,58.0,87.55,48.55,340.0,354.15,100.0,6.876119402985075
1,1,0,1,0,-2.0,-1.0,4.0,1.0,1.0,8.0,0.0,0.0,33.0,146.0,211.0,30.0,243.0,1082.0,10.0,13.104166666666666
1,0,0,0,1,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,49.0,46.0,124.0,118.10000600000001,356.0,228.0,5.0,6.6457628135593225
1,1,1,1,0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,88.0,86.0,257.0,31.0,288.0,839.0,10.0,8.612612612612613
1,0,0,0,0,-5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,64.0,65.0,166.05,397.0,266.25,336.0,55.0,10.5
0,1,0,1,1,-2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,32.0,7.0,150.0,22.0,391.0,70.0,35.0,2.5384615384615383
1,0,1,0,1,2.0,0.0,-1.0,0.0,1.0,4.0,0.0,0.0,28.0,56.0,104.0,26.865246000000003,139.0,305.4807,15.0,3.2634113109243694
1,0,1,0,1,-2.0,6.0,-1.0,0.0,0.0,3.0,1.0,0.0,161.0,151.0,265.5,659.8339,461.0,368.07294,40.0,12.280279583333334
1,1,1,1,1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,34.0,74.5,183.50002,134.0,245.0,40.0,3.729838870967742
1,0,0,1,0,6.0,4.0,2.0,1.0,0.0,5.0,3.0,3.0,23.0,67.0,129.0,208.2,184.33333000000002,290.0,20.0,6.496551724137931
1,0,0,1,1,-8.0,8.0,1.0,1.0,1.0,4.0,0.0,0.0,18.0,94.0,94.0,295.55002,155.0,246.0,35.0,6.6203127083333335
1,0,0,0,1,-6.0,3.0,2.0,1.0,0.0,5.0,6.0,5.0,119.0,75.0,229.48001000000002,426.58005,350.82,310.0,40.0,8.821522282608695
1,0,0,1,0,8.0,-1.0,1.0,1.0,1.0,7.0,4.0,0.0,179.0,54.0,768.2497599999999,674.0306400000001,1058.6779,552.19995,95.0,11.853986944444445
1,0,0,0,1,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,39.0,118.0,88.23085,552.3208599999999,145.2309,504.1659,105.0,12.36301852631579
1,0,0,0,1,6.0,3.0,1.0,0.0,0.0,2.0,5.0,4.0,99.0,126.0,210.0,257.82465,433.67087000000004,627.0,20.0,12.479316666666668
0,1,0,1,1,1.0,4.0,-1.0,0.0,2.0,0.0,0.0,0.0,65.0,110.0,178.0,280.39996,388.10022000000004,342.26,5.0,13.08321357142857
1,1,1,1,1,2.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,102.0,40.0,114.0,51.0,373.0,381.0,125.0,5.2444444444444445
1,0,0,0,0,-4.0,-2.0,5.0,1.0,0.0,2.0,5.0,1.0,192.0,141.0,492.9745,347.57947,620.1295,975.0,55.0,16.26199411111111
1,0,1,1,1,2.0,-1.0,2.0,1.0,0.0,3.0,2.0,0.0,21.0,76.0,92.4,239.74,401.6,422.0,15.0,8.289213483146067
0,0,1,1,1,0.0,-5.0,-2.0,0.0,0.0,1.0,0.0,1.0,51.0,14.0,80.0,45.868584000000006,385.0,200.23502,15.0,5.534119234042554
1,0,1,0,1,4.0,-4.0,-1.0,0.0,1.0,1.0,0.0,0.0,48.0,139.0,290.845,215.755,486.27495999999996,655.8534,90.0,14.861888235294117
0,0,0,0,0,2.0,4.0,-1.0,0.0,0.0,3.0,1.0,3.0,108.0,108.0,274.45,538.7001,560.4,324.0,35.0,11.837806097560977
1,1,1,1,1,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,32.0,49.0,158.9,72.9,223.1,532.80005,140.0,9.488406521739131
1,1,0,1,1,2.0,1.0,2.0,1.0,2.0,7.0,1.0,0.0,56.0,59.0,87.5,26.0,174.85,551.0,10.0,5.94392523364486
1,1,1,1,0,3.0,-6.0,3.0,1.0,2.0,7.0,0.0,0.0,108.0,79.0,221.80002000000002,121.30001999999999,517.0,580.3342,50.0,6.615544237288136
1,0,1,0,1,6.0,-2.0,1.0,1.0,0.0,2.0,3.0,1.0,32.0,99.0,39.0,83.2,153.2,487.0,70.0,6.828571428571429
0,0,0,1,0,-1.0,-4.0,2.0,1.0,1.0,4.0,1.0,0.0,63.0,31.0,250.0,180.0,512.0,545.0,45.0,12.0
1,0,0,1,1,4.0,-6.0,2.0,1.0,3.0,6.0,0.0,1.0,80.0,120.0,450.0,2.0,573.50415,1285.0,20.0,14.65625
0,1,0,0,0,0.0,-4.0,-1.0,0.0,1.0,1.0,0.0,0.0,98.0,54.0,184.72,0.0,416.56,317.16205,30.0,5.379160144927536
0,0,0,0,1,5.0,3.0,1.0,1.0,0.0,4.0,10.0,2.0,87.0,96.0,288.0,192.0,503.7,771.0,25.0,7.673913043478261
1,0,0,0,0,-6.0,-1.0,2.0,1.0,0.0,5.0,1.0,4.0,50.0,78.0,128.0,40.0,217.0,422.0,15.0,5.346534653465347
1,0,1,0,1,4.0,1.0,-1.0,0.0,0.0,3.0,1.0,3.0,87.0,70.0,90.0,68.5,106.0,313.75702,25.0,4.568252727272728
